timestamp,latitude,longitude,accident,harm,index_right,u,v,key,osmid,highway,length,speed_kph,travel_time,dist_to_edge
2022-04-14 04:50:00,43.194374327,-89.34901412,1,0,22013,8046773921,53496661,0,6673053,unclassified,532.228146139738,32.1868,59.528170744002416,0.03253409656735037
2022-04-14 04:50:00,43.194374327,-89.34901412,1,0,6106,53496661,8046773921,0,6673053,unclassified,532.2281461397381,32.1868,59.52817074400243,0.03253409656735037
2022-04-23 18:08:00,43.01210712,-89.30346179,1,3,6272,53499328,53676111,0,158708654,secondary,289.04287539756876,56.3269,18.473488713762833,0.017018399915519133
2022-04-23 18:08:00,43.01210712,-89.30346179,1,3,12661,53676111,53499328,0,158708654,secondary,289.04287539756876,56.3269,18.473488713762833,0.017018399915519133
2022-04-23 18:08:00,43.01210712,-89.30346179,1,3,12660,53676111,683666920,0,54209675,residential,66.59010729084999,35.78807267343486,6.698443596964221,0.017018399915519133
2022-04-23 18:08:00,43.01210712,-89.30346179,1,3,15156,683666920,53676111,0,54209675,residential,66.59010729084999,35.78807267343486,6.698443596964221,0.017018399915519133
2022-04-13 11:50:00,43.060908001,-89.27685858,1,1,11744,53632023,454705182,0,"[1046158888, 38460763, 38460764, 38132790]",motorway,4878.777514163914,112.6538,155.907737253338,5.801133863004708e-06
2022-04-16 03:11:00,43.034443954,-89.26589805,1,0,11747,53632165,53632112,0,"[38456525, 38456527, 1410553041, 699908382, 1174235967]",motorway,2549.513839723693,112.6538,81.4730601453772,5.586055975146644e-05
2022-04-22 14:30:00,43.122198032,-89.2893798,1,0,11743,53631879,455719097,0,"[38460448, 38460449, 331007235, 331007239, 859711504, 38919349, 38460442, 38460445, 331007231]",motorway,1850.9840940125257,112.6538,59.15062553100821,2.4822203652115048e-06
2022-04-24 12:40:00,43.111570898,-89.28566486,1,0,11743,53631879,455719097,0,"[38460448, 38460449, 331007235, 331007239, 859711504, 38919349, 38460442, 38460445, 331007231]",motorway,1850.9840940125257,112.6538,59.15062553100821,0.0003308393812465679
2022-04-23 15:38:00,43.191919638,-89.4616804,1,0,19694,3398755417,472624264,0,39464750,primary,569.5584059538279,88.5137,23.1648915527628,0.06527610843914768
2022-04-23 15:38:00,43.191919638,-89.4616804,1,0,14741,472624264,53441701,0,6644042,tertiary,106.6207367400523,44.58354698042482,8.609334121233502,0.06527610843914768
2022-04-23 15:38:00,43.191919638,-89.4616804,1,0,3200,53441701,472624264,0,6644042,tertiary,106.62073674005228,44.58354698042482,8.6093341212335,0.06527610843914768
2022-04-10 20:48:00,43.143192166,-89.26533988,1,0,1110,53409342,2592913349,0,327711931,tertiary,805.0092840191967,44.58354698042482,65.00230732520093,0.0005282525702297596
2022-04-10 20:48:00,43.143192166,-89.26533988,1,0,18148,2592913349,53409342,0,327711931,tertiary,805.0092840191967,44.58354698042482,65.00230732520093,0.0005282525702297596
2022-04-24 13:45:00,43.089869975,-89.48603385,1,1,18085,2573782088,30052861,0,495871355,secondary,13.352875154981426,51.91636569037656,0.9259190222331695,7.675596475171029e-05
2022-04-24 13:45:00,43.089869975,-89.48603385,1,1,12,30052861,454667326,0,871134221,primary,11.520174929595617,56.3269,0.7362846126192676,7.675596475171029e-05
2022-04-24 13:01:00,43.097066032,-89.50427581,1,0,11462,53621134,496663038,0,"[335058609, 1425312562, 700702997]",secondary,369.7407865165259,48.2802,27.569621324259078,0.009325909211779265
2022-04-24 13:01:00,43.097066032,-89.50427581,1,0,14902,496663038,53621134,0,"[335058609, 1425312562, 700702997]",secondary,369.7407865165258,48.2802,27.569621324259074,0.009325909211779265
2022-04-25 05:24:00,43.059167914,-89.40009466,1,0,20660,4089413153,1179795960,0,453855882,primary,109.32960250205086,40.2335,9.782558539709026,0.00034722015570368825
2022-04-25 13:21:00,43.051116529,-89.37793239,1,0,14439,452816429,452816427,0,434828963,tertiary,18.249315404765067,44.58354698042482,1.473582518815739,2.8211673725519548e-05
2022-04-11 16:51:00,43.116471522,-89.36294257,1,0,7988,53543557,53455927,0,319956612,tertiary,145.09245379789326,48.2802,10.81877941003591,0.0008187276135964113
2022-04-11 16:51:00,43.116471522,-89.36294257,1,0,3865,53455927,53543557,0,319956612,tertiary,145.09245379789326,48.2802,10.81877941003591,0.0008187276135964113
2022-04-11 15:27:00,43.195168931,-89.36559071,1,0,9225,53564018,53564029,0,"[1174947909, 318978805]",residential,976.4643909716237,35.78807267343486,98.22467500763732,0.03367158163898474
2022-04-11 15:27:00,43.195168931,-89.36559071,1,0,9228,53564029,53564018,0,"[318978805, 1174947909]",residential,976.4643909716237,35.78807267343486,98.22467500763732,0.03367158163898474
2022-04-08 19:18:00,43.111080514,-89.55139835,1,1,676,53358187,53467600,0,6658367,residential,317.5793433415654,35.78807267343486,31.945996267026842,0.02626520970338681
2022-04-08 19:18:00,43.111080514,-89.55139835,1,1,4571,53467600,53358187,0,6658367,residential,317.5793433415654,35.78807267343486,31.945996267026842,0.02626520970338681
2022-04-08 03:32:00,43.191784671,-89.41160599,1,0,19694,3398755417,472624264,0,39464750,primary,569.5584059538279,88.5137,23.1648915527628,0.03319788257809324
2022-04-08 03:32:00,43.191784671,-89.41160599,1,0,14741,472624264,53441701,0,6644042,tertiary,106.6207367400523,44.58354698042482,8.609334121233502,0.03319788257809324
2022-04-08 03:32:00,43.191784671,-89.41160599,1,0,3200,53441701,472624264,0,6644042,tertiary,106.62073674005228,44.58354698042482,8.6093341212335,0.03319788257809324
2022-04-08 21:40:00,43.135723186,-89.2659851,1,0,10218,53588396,53499317,0,814026825,secondary,221.47282219638794,72.4203,11.009373889738052,7.66827152334852e-05
2022-04-08 21:40:00,43.135723186,-89.2659851,1,0,6270,53499317,53588396,0,814026825,secondary,221.47282219638794,72.4203,11.009373889738052,7.66827152334852e-05
2022-04-24 14:15:00,43.039726305,-89.38022528,1,1,119,53279276,53279270,0,700431615,motorway,598.3648965845143,88.5137,24.336499634567886,1.1679594323445013e-06
2022-04-10 10:23:00,43.140602265,-89.51988357,1,0,145,53279814,53279803,0,"[37825792, 38310355, 37825791]",motorway,751.8685944254653,88.5137,30.57975138234731,0.04832843037441459
2022-04-18 04:10:00,43.172271454,-89.32506746,1,0,20142,3860085924,53496661,0,"[414874969, 1377590087]",primary,516.4454436568451,72.4203,25.672409492430194,0.0008952884405105629
2022-04-15 13:05:00,43.191035508,-89.32084096,1,0,14737,471754973,258488222,0,"[1175293614, 39370070]",motorway,4132.487443961359,112.6538,132.0590588001549,0.014338031858093278
2022-04-21 12:34:00,43.181837751,-89.22651406,1,0,14228,447565040,447532375,0,"[549644938, 1460520543]",tertiary,438.81001015984486,44.58354698042482,35.432713266825616,0.04852599110076149
2022-04-21 12:34:00,43.181837751,-89.22651406,1,0,14224,447541864,447532375,0,886862721,residential,15.538976814282723,35.78807267343486,1.563099444942777,0.04852599110076149
2022-04-21 12:34:00,43.181837751,-89.22651406,1,0,14223,447532375,447541864,0,886862721,residential,15.538976814282723,35.78807267343486,1.563099444942777,0.04852599110076149
2022-04-09 20:51:00,43.013342923,-89.56301867,1,0,22159,8699774623,53412942,0,"[394363353, 1377353323, 280622542]",tertiary,1415.1818257231248,56.3269,90.44798440182664,0.010127353346197467
2022-04-09 20:51:00,43.013342923,-89.56301867,1,0,1345,53412942,8699774623,0,"[394363353, 1377353323, 280622542]",tertiary,1415.1818257231255,56.3269,90.44798440182669,0.010127353346197467
2022-04-24 16:30:00,43.08031161,-89.4594193,1,0,2396,53431306,53431199,0,"[38342372, 390735621, 390735622, 492193018, 492193019]",residential,1166.4674416992025,40.2335,104.37279357046066,6.9892711296097925e-06
2022-04-24 14:40:00,43.047885311,-89.32474223,1,0,20765,4137537640,53546020,0,6696450,residential,237.59685272667494,35.78807267343486,23.900383728988757,0.008608049745187219
2022-04-24 14:40:00,43.047885311,-89.32474223,1,0,8142,53546020,4137537640,0,6696450,residential,237.59685272667494,35.78807267343486,23.900383728988757,0.008608049745187219
2022-04-20 16:12:00,43.049337736,-89.32491395,1,1,20765,4137537640,53546020,0,6696450,residential,237.59685272667494,35.78807267343486,23.900383728988757,0.007528561904122432
2022-04-20 16:12:00,43.049337736,-89.32491395,1,1,8142,53546020,4137537640,0,6696450,residential,237.59685272667494,35.78807267343486,23.900383728988757,0.007528561904122432
2022-04-24 11:35:00,43.054685904,-89.32632504,1,0,7943,53542381,53721267,0,"[1409314880, 1409314878, 1409314879]",tertiary,143.4686241795469,48.2802,10.697698995579323,0.0024333893708964314
2022-04-13 00:20:00,43.075513587,-89.3259941,1,0,7361,53530012,53576039,0,322775031,tertiary,129.09582922056683,48.2802,9.625995443143164,9.371618086684597e-06
2022-04-11 12:15:00,43.045400879,-89.31345434,1,0,735,53372578,53372617,0,"[1382723907, 6611399]",motorway_link,550.5560356400927,88.5137,22.39203341747474,9.843498093156561e-06
2022-04-19 14:23:00,43.046425142,-89.32264473,1,0,735,53372578,53372617,0,"[1382723907, 6611399]",motorway_link,550.5560356400927,88.5137,22.39203341747474,0.008265302121097743
2022-04-19 14:23:00,43.046425142,-89.32264473,1,0,863,53389807,53372617,0,"[1103430977, 1101191825, 38249191]",motorway,1047.506198677491,88.5137,42.6038264725005,0.008265302121097743
2022-04-26 07:57:00,43.047712687,-89.32479478,1,0,20765,4137537640,53546020,0,6696450,residential,237.59685272667494,35.78807267343486,23.900383728988757,0.00878217910375569
2022-04-26 07:57:00,43.047712687,-89.32479478,1,0,8142,53546020,4137537640,0,6696450,residential,237.59685272667494,35.78807267343486,23.900383728988757,0.00878217910375569
2022-04-22 14:16:00,43.121969154,-89.28929724,1,0,11743,53631879,455719097,0,"[38460448, 38460449, 331007235, 331007239, 859711504, 38919349, 38460442, 38460445, 331007231]",motorway,1850.9840940125257,112.6538,59.15062553100821,1.7041638208510834e-06
2022-04-26 01:18:00,43.050506329,-89.27829663,1,0,0,29981753,258487848,0,"[6587457, 992333827, 992333828]",motorway_link,920.780712126676,88.5137,37.449689298447964,4.613700933300259e-05
2022-04-27 07:08:00,43.012291757,-89.47873603,1,0,21227,5425825498,2842214600,0,"[633905667, 1260438935]",secondary,572.0789893825261,64.3736,31.992685849122843,0.00405485522295666
2022-04-25 01:35:00,43.048870751,-89.42014385,1,2,12988,53700390,53589977,0,157890707,unclassified,156.87413768410931,32.1868,17.545916203623648,1.0741747898480866e-06
2022-04-23 14:54:00,43.060870423,-89.47217351,1,0,18235,2633805491,2633816203,0,1182291513,secondary,17.056782300191653,40.2335,1.5262012074686504,6.314073774620703e-05
2022-04-17 01:48:00,43.134094213,-89.29408774,1,0,14886,489337159,489337137,0,"[1371044560, 38517453, 1461757038]",tertiary,178.83217332328354,44.58354698042482,14.440210964966301,3.785001844358377e-05
2022-04-20 17:51:00,43.073283217,-89.40409495,1,1,12144,53652463,53488195,0,453855890,tertiary,68.24963302145963,40.2335,6.1068184194080715,1.5351847643082256e-05
2022-04-20 17:51:00,43.073283217,-89.40409495,1,1,5826,53488195,53652463,0,453855890,tertiary,68.24963302145963,40.2335,6.1068184194080715,1.5351847643082256e-05
2022-04-20 19:38:00,43.044201846,-89.46916647,1,0,22333,9311344677,53279532,0,"[1383670223, 1383670222, 1146010823]",motorway_link,428.14641055592006,88.5137,17.413429536911373,1.618548550622999e-05
2022-04-06 17:52:00,43.113036058,-89.47301065,1,0,13008,53701118,53431404,0,6783680,residential,100.2309596497805,35.78807267343486,10.082450039480653,0.02421571403326938
2022-04-06 17:52:00,43.113036058,-89.47301065,1,0,2425,53431404,53701118,0,6783680,residential,100.2309596497805,35.78807267343486,10.082450039480653,0.02421571403326938
2022-04-20 09:58:00,43.073495366,-89.39171088,1,0,12966,53699396,53608986,0,451481601,tertiary,100.55516136509337,40.2335,8.9974419554435,3.799612888655112e-06
2022-04-11 04:37:00,43.015728872,-89.20014321,1,0,2160,53427538,53427572,0,"[699908387, 699908388, 129455526]",residential,1217.2569731199437,88.5137,49.5078739588538,0.03982531237232829
2022-04-11 04:37:00,43.015728872,-89.20014321,1,0,2162,53427572,53427538,0,"[699908387, 699908388, 129455526]",residential,1217.2569731199437,88.5137,49.5078739588538,0.03982531237232829
2022-04-22 17:05:00,43.060286942,-89.52731319,1,0,17829,2548098339,1231500044,0,"[1462000777, 322730366]",secondary,140.77008090937966,51.91636569037656,9.761320626642096,6.341496669536477e-05
2022-04-27 12:06:00,43.099257031,-89.35563182,1,0,11609,53626978,349368476,0,840433628,tertiary,180.29697338813926,40.2335,16.132553821996627,1.1922266084489957e-05
2022-04-27 11:40:00,43.090252591,-89.48543725,1,0,18085,2573782088,30052861,0,495871355,secondary,13.352875154981426,51.91636569037656,0.9259190222331695,0.0007847191556071468
2022-04-27 11:40:00,43.090252591,-89.48543725,1,0,12,30052861,454667326,0,871134221,primary,11.520174929595617,56.3269,0.7362846126192676,0.0007847191556071468
2022-04-24 17:01:00,43.105885877,-89.31634353,1,1,20952,4540696927,53302605,0,458020497,primary,30.175007034828578,72.4203,1.4999941359726883,8.38646015180781e-06
2022-04-21 15:57:00,43.038824226,-89.38332536,1,0,120,53279286,53279276,0,6561908,motorway,484.0931628202114,88.5137,19.68887738454907,5.0194835425618435e-06
2022-04-23 17:03:00,43.035406302,-89.43581246,1,0,16874,1843427850,53278738,0,"[38254190, 1095180403, 1383926214]",motorway,850.4843821293308,88.5137,34.59062016010619,1.24757108159781e-05
2022-04-22 14:20:00,43.039035679,-89.38320593,1,0,89,53278627,53278643,0,38245839,motorway,607.8475549564507,88.5137,24.722175186928382,2.0063874565747005e-05
2022-04-12 17:15:00,43.142475507,-89.26587761,1,0,1110,53409342,2592913349,0,327711931,tertiary,805.0092840191967,44.58354698042482,65.00230732520093,0.0007283353174297652
2022-04-27 15:53:00,43.06052291,-89.51794042,1,1,19596,3299261053,3210160996,0,"[323085408, 1479101983]",secondary,179.11640321961124,56.3269,11.447799392308125,7.217519873684842e-05
2022-04-20 22:06:00,43.139634364,-89.39777839,1,0,12112,53646535,53439363,0,"[700438288, 6772284]",tertiary,226.04780950041544,44.58354698042482,18.252744999378276,5.226271296291001e-06
2022-04-26 17:23:00,43.049997697,-89.47355599,1,1,2055,53425502,2203515065,0,682821882,secondary,11.753500114460259,48.2802,0.8763965437603186,4.4264478663300614e-05
2022-04-27 01:04:00,43.111845033,-89.2961819,1,0,11211,53614607,53537960,0,434952554,tertiary,157.94670385028513,40.2335,14.132703688742627,3.930185776365616e-06
2022-04-27 01:04:00,43.111845033,-89.2961819,1,0,7653,53537960,53614607,0,434952554,tertiary,157.94670385028513,40.2335,14.132703688742627,3.930185776365616e-06
2022-04-27 16:20:00,43.108986486,-89.31724449,1,0,2963,53438375,53429234,0,"[6675796, 6642037]",residential,598.9269160249678,35.78807267343486,60.24735998958568,6.536406478914276e-06
2022-04-23 22:03:00,43.040737074,-89.27001851,1,0,1120,53410341,53410341,0,"[6649794, 6628372, 6686990]",residential,1135.7059528453976,35.78807267343486,114.24312975865605,0.001322627899184195
2022-04-23 22:03:00,43.040737074,-89.27001851,1,0,1121,53410341,53410341,1,"[6649794, 6628372, 6686990]",residential,1135.7059528453979,35.78807267343486,114.24312975865607,0.001322627899184195
2022-04-26 19:15:00,43.027076665,-89.2503375,1,0,11747,53632165,53632112,0,"[38456525, 38456527, 1410553041, 699908382, 1174235967]",motorway,2549.513839723693,112.6538,81.4730601453772,0.003300399132621318
2022-04-24 02:03:00,43.075038394,-89.51862854,1,0,19367,3210157570,3210157533,0,314944056,tertiary,12.887878775365337,48.2802,0.9609811805111663,9.808851316025602e-06
2022-04-21 17:11:00,43.102804457,-89.34502918,1,0,14264,449978812,53423598,0,623931045,tertiary,18.876933343809068,44.58354698042482,1.5242609581411348,8.697905941975697e-06
2022-04-21 17:49:00,43.121837839,-89.31187354,1,0,5551,53482150,53482146,0,6666586,tertiary,196.4782127799031,48.2802,14.65034457205337,2.5283008015430986e-05
2022-04-27 17:00:00,43.116430649,-89.32509472,1,0,16121,1221016509,446478861,0,573318019,primary,85.88942316395325,56.3269,5.489418437553491,6.994314612261679e-06
2022-04-18 18:22:00,43.035480622,-89.40622248,1,0,20866,4199337672,5391499594,0,543819955,secondary,114.23358041989766,48.2802,8.517795897938111,9.177093694919219e-05
2022-04-12 22:00:00,43.065297286,-89.41827859,1,1,11055,53610868,53549949,0,6732054,residential,91.35642274196675,35.78807267343486,9.189741086985304,1.9705914147650366e-06
2022-04-12 22:00:00,43.065297286,-89.41827859,1,1,8344,53549949,53610868,0,6732054,residential,91.35642274196675,35.78807267343486,9.189741086985304,1.9705914147650366e-06
2022-04-12 15:55:00,43.089690668,-89.23646835,1,0,6636,53509142,2908414395,0,"[6794560, 406121428]",secondary,1424.1403731990076,51.91636569037656,98.75316338768245,0.0039511760347957425
2022-04-12 15:55:00,43.089690668,-89.23646835,1,0,19050,2908414395,53509142,0,"[6794560, 406121428]",secondary,1424.1403731990074,51.91636569037656,98.75316338768243,0.0039511760347957425
2022-04-24 09:24:00,43.131606464,-89.30289714,1,1,15097,657869854,446495632,0,936272427,primary,15.967963040914315,64.3736,0.892985120411031,2.220580395131581e-05
2022-04-25 07:37:00,43.040297625,-89.30080222,1,0,20032,3860078988,53484688,0,382791158,tertiary,30.927047829207325,44.58354698042482,2.497274885599187,0.0002567598770902442
2022-04-15 12:36:00,43.103588305,-89.26442582,1,0,21987,7800064519,53288761,0,"[114362401, 859698855, 1375206185, 753426218, 753426219, 1043442827, 38461045, 38461046, 114362392]",motorway,3128.680789315944,112.6538,99.98109998541902,2.091567168306053e-05
2022-04-26 16:05:00,43.195766937,-89.34699389,1,0,14737,471754973,258488222,0,"[1175293614, 39370070]",motorway,4132.487443961359,112.6538,132.0590588001549,0.03167874926712844
2022-04-26 18:56:00,43.090719906,-89.28538122,1,0,11744,53632023,454705182,0,"[1046158888, 38460763, 38460764, 38132790]",motorway,4878.777514163914,112.6538,155.907737253338,5.625592539391389e-06
2022-04-20 14:55:00,43.194849084,-89.33069953,1,1,14737,471754973,258488222,0,"[1175293614, 39370070]",motorway,4132.487443961359,112.6538,132.0590588001549,0.020247407924273042
2022-04-21 14:31:00,43.194439641,-89.34636569,1,1,14737,471754973,258488222,0,"[1175293614, 39370070]",motorway,4132.487443961359,112.6538,132.0590588001549,0.03038647052760181
2022-04-22 18:45:00,43.051953536,-89.51783506,1,0,14870,482811908,482811915,0,1146013418,tertiary,15.40175849003567,44.58354698042482,1.2436500529774601,3.985736686064906e-06
2022-04-19 09:00:00,43.098853515,-89.34796911,1,0,19205,2955373055,447178140,0,158450287,residential,334.5908045593722,35.78807267343486,33.657216117923234,2.5369836034031206e-05
2022-04-19 09:00:00,43.098853515,-89.34796911,1,0,14210,447178140,2955373055,0,158450287,residential,334.5908045593722,35.78807267343486,33.657216117923234,2.5369836034031206e-05
2022-04-21 13:24:00,43.151546884,-89.41376012,1,1,14092,445964106,472624302,0,407283149,primary,101.4541054882835,88.5137,4.126307902141935,0.009842922332981577
2022-04-21 13:24:00,43.151546884,-89.41376012,1,1,14091,445964106,446987368,0,407283148,secondary,24.585674601849078,64.3736,1.374918111875935,0.009842922332981577
2022-04-21 13:24:00,43.151546884,-89.41376012,1,1,13712,316165698,445964106,0,39464743,primary,17.020026700621944,88.5137,0.692232909959012,0.009842922332981577
2022-04-26 05:15:00,43.02954801,-89.46251818,1,1,21740,6865086242,53544076,0,"[743752601, 743752596, 394367621]","['trunk', 'motorway']",471.6353441071697,76.44364999999999,22.210965054465756,8.92569530260759e-06
2022-04-28 17:15:00,43.001808034,-89.41155184,1,1,17786,2471329904,558652590,0,"[6787595, 1260444636]",tertiary,484.13912805323537,48.2802,36.09970259012281,0.02368972555067767
2022-04-28 17:15:00,43.001808034,-89.41155184,1,1,15066,558652590,2471329904,0,"[6787595, 1260444636]",tertiary,484.1391280532354,48.2802,36.09970259012282,0.02368972555067767
2022-04-10 10:13:00,43.004737282,-89.52926345,1,0,20512,3973770957,53631230,0,394363288,tertiary,929.6651242058414,72.4203,46.213484991653296,0.0066239964028082556
2022-04-10 10:13:00,43.004737282,-89.52926345,1,0,11739,53631230,3973770957,0,394363288,tertiary,929.6651242058414,72.4203,46.213484991653296,0.0066239964028082556
2022-04-21 08:20:00,42.983582581,-89.55760736,1,0,21988,7805312574,53412942,0,"[939121498, 1377353324]",secondary,297.53448788163234,64.3736,16.63918370844378,0.03232434244902268
2022-04-21 08:20:00,42.983582581,-89.55760736,1,0,22159,8699774623,53412942,0,"[394363353, 1377353323, 280622542]",tertiary,1415.1818257231248,56.3269,90.44798440182664,0.03232434244902268
2022-04-21 08:20:00,42.983582581,-89.55760736,1,0,1345,53412942,8699774623,0,"[394363353, 1377353323, 280622542]",tertiary,1415.1818257231255,56.3269,90.44798440182669,0.03232434244902268
2022-04-13 13:33:00,42.988966472,-89.53364792,1,0,20512,3973770957,53631230,0,394363288,tertiary,929.6651242058414,72.4203,46.213484991653296,0.016151049528674348
2022-04-13 13:33:00,42.988966472,-89.53364792,1,0,11739,53631230,3973770957,0,394363288,tertiary,929.6651242058414,72.4203,46.213484991653296,0.016151049528674348
2022-04-26 11:16:00,42.991089423,-89.53348482,1,1,20512,3973770957,53631230,0,394363288,tertiary,929.6651242058414,72.4203,46.213484991653296,0.014449959544369695
2022-04-26 11:16:00,42.991089423,-89.53348482,1,1,11739,53631230,3973770957,0,394363288,tertiary,929.6651242058414,72.4203,46.213484991653296,0.014449959544369695
2022-04-27 07:35:00,42.984179074,-89.55784597,1,0,21988,7805312574,53412942,0,"[939121498, 1377353324]",secondary,297.53448788163234,64.3736,16.63918370844378,0.0317688664175528
2022-04-27 07:35:00,42.984179074,-89.55784597,1,0,22159,8699774623,53412942,0,"[394363353, 1377353323, 280622542]",tertiary,1415.1818257231248,56.3269,90.44798440182664,0.0317688664175528
2022-04-27 07:35:00,42.984179074,-89.55784597,1,0,1345,53412942,8699774623,0,"[394363353, 1377353323, 280622542]",tertiary,1415.1818257231255,56.3269,90.44798440182669,0.0317688664175528
2022-04-21 17:24:00,43.073125801,-89.42877219,1,0,20299,3945880945,3945880944,0,700702921,primary_link,9.53124526475886,51.85651111111112,0.6616812858777126,3.949160518726955e-05
2022-04-24 19:27:00,43.076752381,-89.40206172,1,1,14088,445963180,37923758,0,5322585,tertiary,514.815053145915,32.1868,57.58056691952273,1.3235863406060688e-05
2022-04-24 19:27:00,43.076752381,-89.40206172,1,1,13,37923758,445963180,0,5322585,tertiary,514.8150531459152,32.1868,57.580566919522745,1.3235863406060688e-05
2022-04-24 03:34:00,43.075539307,-89.4044955,1,0,14088,445963180,37923758,0,5322585,tertiary,514.815053145915,32.1868,57.58056691952273,0.00040149116547825043
2022-04-24 03:34:00,43.075539307,-89.4044955,1,0,13,37923758,445963180,0,5322585,tertiary,514.8150531459152,32.1868,57.580566919522745,0.00040149116547825043
2022-04-30 01:00:00,43.17075324,-89.24291079,1,0,14228,447565040,447532375,0,"[549644938, 1460520543]",tertiary,438.81001015984486,44.58354698042482,35.432713266825616,0.029897017785024446
2022-04-30 01:00:00,43.17075324,-89.24291079,1,0,14224,447541864,447532375,0,886862721,residential,15.538976814282723,35.78807267343486,1.563099444942777,0.029897017785024446
2022-04-30 01:00:00,43.17075324,-89.24291079,1,0,14223,447532375,447541864,0,886862721,residential,15.538976814282723,35.78807267343486,1.563099444942777,0.029897017785024446
2022-04-24 01:54:00,43.070936184,-89.4117186,1,0,18985,2859304395,2859304803,0,"[1253422021, 6655606]",secondary,291.72132084475226,51.91636569037656,20.228626196686513,0.0020971007698490068
2022-04-22 14:25:00,43.180976783,-89.22660034,1,0,14228,447565040,447532375,0,"[549644938, 1460520543]",tertiary,438.81001015984486,44.58354698042482,35.432713266825616,0.048174010015360536
2022-04-22 14:25:00,43.180976783,-89.22660034,1,0,14224,447541864,447532375,0,886862721,residential,15.538976814282723,35.78807267343486,1.563099444942777,0.048174010015360536
2022-04-22 14:25:00,43.180976783,-89.22660034,1,0,14223,447532375,447541864,0,886862721,residential,15.538976814282723,35.78807267343486,1.563099444942777,0.048174010015360536
2022-04-24 23:47:00,42.990383019,-89.53347008,1,0,20512,3973770957,53631230,0,394363288,tertiary,929.6651242058414,72.4203,46.213484991653296,0.014957670332260422
2022-04-24 23:47:00,42.990383019,-89.53347008,1,0,11739,53631230,3973770957,0,394363288,tertiary,929.6651242058414,72.4203,46.213484991653296,0.014957670332260422
2022-04-05 15:49:00,43.11970194,-89.32500068,1,0,16133,1221086676,53422715,0,"[118936984, 1461757049, 1461757050, 1461757051]",primary,424.4270380170697,56.3269,27.1262458410005,7.979166725900815e-06
2022-04-04 09:52:00,43.070884683,-89.40075388,1,1,15698,1179459754,1179459724,0,"[1043462939, 1430066027, 1430066028, 102199583]",primary,181.69313433666272,48.2802,13.547899213590371,5.461997643144581e-06
2022-04-26 16:52:00,43.099137565,-89.35522253,1,0,11607,53626978,53626974,0,6741456,residential,101.07582798662278,35.78807267343486,10.167437181436748,3.0174050370936124e-05
2022-04-23 14:14:00,43.082384624,-89.47515417,1,0,10022,53578734,53713792,0,887803940,residential,95.765037889189,40.2335,8.568832848275203,1.8203310167335258e-05
2022-04-24 19:06:00,43.070475216,-89.38771432,1,0,5580,53482954,53482952,0,1456329832,tertiary,99.09912782726083,40.2335,8.867159461099307,3.13341080904999e-05
2022-04-23 13:08:00,43.115227299,-89.32735226,1,2,1816,53422696,53422682,0,"[573318024, 573318023]",primary,176.7657649841462,56.3269,11.297563933802968,5.380481876886255e-06
2022-04-29 20:15:00,43.141826691,-89.2905514,1,0,14212,447361313,53525225,0,"[700438268, 1107309180]",motorway,349.8627743434699,88.5137,14.229503315718265,2.4023394147591824e-06
2022-04-30 13:34:00,43.031881773,-89.48772953,1,0,18749,2842211766,452827517,0,700703121,secondary,151.25816630092646,56.3269,9.66730636131822,7.291503498958895e-05
2022-04-28 18:18:00,43.041636344,-89.50712951,1,0,4292,53462326,53462309,0,6655531,residential,199.77558705368608,35.78807267343486,20.09586042690472,0.0009265715714597545
2022-04-28 18:18:00,43.041636344,-89.50712951,1,0,4288,53462309,53462326,0,6655531,residential,199.77558705368608,35.78807267343486,20.09586042690472,0.0009265715714597545
2022-04-28 11:01:00,43.140508225,-89.35988594,1,1,4917,53473558,53634846,0,6790449,residential,94.40975513218301,35.78807267343486,9.496882427204437,8.258515844990444e-06
2022-04-24 18:00:00,43.068737873,-89.42453535,1,0,10160,53582941,2848204392,0,6716521,residential,146.51182658448374,35.78807267343486,14.73794301573711,1.1869777277362954e-05
2022-04-30 11:50:00,43.055406552,-89.47083219,1,0,11714,53630820,53630777,0,257939463,tertiary,746.8522838575208,44.58354698042482,60.30628794670781,8.551598668191743e-06
2022-04-28 02:13:00,43.057794885,-89.47212228,1,11,14418,452151768,9092809582,0,983422149,secondary_link,85.48509096536412,48.2802,6.374172589908717,2.3774456242269133e-05
2022-04-29 11:30:00,43.040739168,-89.35070685,1,0,547,53330273,53330295,0,6678140,motorway,942.32232369905,88.5137,38.3258226163473,0.0030558028356549895
2022-04-26 21:37:00,43.047570908,-89.32204405,1,0,20765,4137537640,53546020,0,6696450,residential,237.59685272667494,35.78807267343486,23.900383728988757,0.007825392517634842
2022-04-26 21:37:00,43.047570908,-89.32204405,1,0,8142,53546020,4137537640,0,6696450,residential,237.59685272667494,35.78807267343486,23.900383728988757,0.007825392517634842
2022-04-29 16:29:00,43.037941485,-89.35453526,1,1,163,53280132,53447808,0,6647127,tertiary,433.59156397373107,44.58354698042482,35.011337949194235,0.0036769014554151993
2022-04-29 16:29:00,43.037941485,-89.35453526,1,1,3578,53447808,53280132,0,6647127,tertiary,433.59156397373107,44.58354698042482,35.011337949194235,0.0036769014554151993
2022-04-29 16:29:00,43.037941485,-89.35453526,1,1,3579,53447808,53280132,1,"[6697972, 6737724]",residential,764.7591125391772,40.2335,68.42886661963384,0.0036769014554151993
