y,x,highway,ref,street_count,junction,railway
43.0660973,-89.4168193,,,3,,
43.0654825,-89.4167853,,,3,,
43.0114291,-89.4936258,,,3,,
43.01961,-89.490208,,,3,,
43.0202183,-89.4908692,turning_circle,,1,,
43.060855,-89.4545187,,,3,,
43.0599965,-89.4544345,turning_circle,,1,,
43.0669861,-89.3952797,traffic_signals,,4,,
43.1105325,-89.3342185,,,4,,
43.1110724,-89.3334569,,,3,,
43.1120747,-89.332098,,,3,,
43.1132219,-89.3305179,traffic_signals,,4,,
43.1143889,-89.3286463,,,4,,
43.1154386,-89.3270109,,,4,,
43.1165235,-89.3253592,,,3,,
43.1169108,-89.3247421,,,4,,
43.1170276,-89.324531,,,5,,
43.1189522,-89.3215311,traffic_signals,,4,,
43.1213846,-89.3179392,traffic_signals,,4,,
43.1230038,-89.3156419,,,3,,
43.1237792,-89.3145278,traffic_signals,,4,,
43.1244095,-89.3136151,,,3,,
43.1265803,-89.3105318,traffic_signals,,6,,
43.1280741,-89.3083279,,,4,,
43.1298189,-89.3058656,traffic_signals,,6,,
43.0797291,-89.3768599,,,4,,
43.0811015,-89.3752258,traffic_signals,,4,,
43.0861242,-89.3680785,,,3,,
43.0873932,-89.3663244,,,4,,
43.0886247,-89.3645135,,,4,,
43.0898685,-89.3627633,,,3,,
43.0939815,-89.3571171,,,4,,
43.0948788,-89.3559144,,,3,,
43.0984487,-89.3511803,traffic_signals,,4,,
43.0995792,-89.349623,,,3,,
43.1004637,-89.3487837,traffic_signals,,4,,
43.1024011,-89.3464962,,,4,,
43.1029416,-89.3451457,traffic_signals,,4,,
43.1037218,-89.343153,,,4,,
43.105437,-89.340803,,,3,,
43.0591191,-89.452428,,,3,,
43.056126,-89.4524398,,,4,,
43.0535321,-89.452442,,,3,,
43.0206149,-89.5031288,,,3,,
43.020586,-89.5019743,turning_circle,,1,,
43.1126046,-89.3267757,,,3,,
43.112931,-89.325839,,,4,,
43.113504,-89.324883,,,3,,
43.114102,-89.323967,,,3,,
43.114763,-89.322885,,,3,,
43.0628447,-89.4271346,,,3,,
43.062503,-89.428245,,,3,,
43.094733,-89.316328,,,3,,
43.0927624,-89.3163802,,,3,,
43.0925369,-89.316385,,,3,,
43.0919815,-89.3164015,,,3,,
43.091135,-89.316409,,,3,,
43.090302,-89.316396,,,3,,
43.0894832,-89.316379,,,3,,
43.0886626,-89.3163716,,,4,,
43.087836,-89.3163476,,,4,,
43.0870163,-89.3163266,,,3,,
43.0839023,-89.3162721,traffic_signals;crossing,,5,,
43.082439,-89.316246,,,3,,
43.063276,-89.481777,,,3,,
43.063262,-89.484036,,,3,,
43.063706,-89.485784,,,3,,
43.068503,-89.478308,,,3,,
43.068426,-89.479883,turning_circle,,1,,
43.087729,-89.293032,,,3,,
43.087912,-89.287599,,,3,,
43.03902,-89.455289,,,3,,
43.0399623,-89.4543149,turning_circle,,1,,
43.045444,-89.478484,,,1,,
43.045442,-89.479102,,,4,,
43.020239,-89.512541,,,3,,
43.020906,-89.513179,,,3,,
43.113616,-89.326633,,,3,,
43.115512,-89.323691,,,3,,
43.0187655,-89.5119578,,,4,,
43.018762,-89.513017,,,1,,
43.0594742,-89.4960934,,,3,,
43.059176,-89.491993,,,3,,
43.0536867,-89.4373171,,,1,,
43.0535821,-89.4374757,,,3,,
43.053134,-89.438136,,,3,,
43.052573,-89.439004,,,4,,
43.0513646,-89.4395336,,,3,,
43.057256,-89.433363,,,3,,
43.0567357,-89.4327251,,,3,,
43.0561812,-89.433557,,,4,,
43.0556307,-89.4343951,,,4,,
43.0550752,-89.4352283,,,4,,
43.0545749,-89.4360286,,,4,,
43.0539494,-89.4367387,,,3,,
43.023464,-89.482474,,,3,,
43.0235045,-89.4845405,,,3,,
43.1648399,-89.2851552,,,4,,
43.1663194,-89.2851757,,,3,,
43.06023,-89.461123,,,3,,
43.0500447,-89.4735999,traffic_signals,,4,,
43.0338557,-89.4773083,,,4,,
43.029396,-89.476277,,,3,,
43.0277135,-89.4753587,,,4,,
43.0268864,-89.4752265,,,4,,
43.0793658,-89.379852,traffic_signals,,4,,
43.0806837,-89.3815487,traffic_signals,,4,,
43.074542,-89.512981,,,3,,
43.074153,-89.514365,,,3,,
43.0739993,-89.3810369,,,4,,
43.0733761,-89.3801983,,,4,,
43.0742265,-89.2985019,,,4,,
43.030673,-89.372726,,,3,,
43.056003,-89.383941,,,3,,
43.054249,-89.383968,,,4,,
43.08805,-89.524608,,,3,,
43.0820391,-89.5245222,stop,,3,,
43.071892,-89.472513,,,3,,
43.0718875,-89.47409,,,3,,
43.071885,-89.474943,,,3,,
43.075183,-89.298204,,,3,,
43.0761106,-89.2983408,turning_circle,,1,,
43.074596,-89.520475,,,1,,
43.063161,-89.486421,,,3,,
43.063721,-89.487479,,,4,,
43.064197,-89.492133,,,3,,
43.071276,-89.281989,,,4,,
43.071057,-89.284229,,,3,,
43.070353,-89.28431,,,3,,
43.152643,-89.374678,,,3,,
43.051387,-89.304252,,,3,,
43.0517193,-89.2866141,,,4,,
43.051984,-89.273584,,,3,,
43.052048,-89.2718,,,3,,
43.052199,-89.266668,,,3,,
43.049109,-89.241528,,,3,,
43.042276,-89.22983,,,3,,
43.1164018,-89.3190534,turning_circle,,1,,
43.116686,-89.318614,,,3,,
43.0692209,-89.4735211,,,3,,
43.1400141,-89.3121097,,,3,,
43.038548,-89.388061,,,3,,
43.0919616,-89.3231995,,,3,,
43.0920031,-89.3194126,,,4,,
43.0606354,-89.5156786,,,4,,
43.060919,-89.464181,,,3,,
43.060359,-89.464189,,,3,,
43.058564,-89.464185,,,4,,
43.055184,-89.464155,,,3,,
43.056139,-89.453628,,,4,,
43.056138,-89.45488,,,4,,
43.056142,-89.456118,,,4,,
43.056037,-89.457038,,,3,,
43.056718,-89.457789,,,3,,
43.0567909,-89.4585996,,,3,,
43.078653,-89.504643,,,4,,
43.079393,-89.504728,,,3,,
43.066242,-89.475438,,,3,,
43.1145,-89.290309,,,3,,
43.0667236,-89.4156603,turning_circle,,1,,
43.0664377,-89.415668,,,3,,
43.094312,-89.331697,,,3,,
43.094206,-89.331169,,,3,,
43.093806,-89.33025,,,3,,
43.093462,-89.328951,,,4,,
43.0934361,-89.3279044,,,4,,
43.0934079,-89.3256274,,,3,,
43.0934259,-89.324508,,,3,,
43.0934389,-89.3231339,,,3,,
43.0936576,-89.3231603,,,3,,
43.0936591,-89.3193542,,,4,,
43.093653,-89.318311,,,3,,
43.05953,-89.293801,,,3,,
43.060057,-89.2937767,,,3,,
43.110661,-89.3190588,,,3,,
43.110124,-89.31899,,,3,,
43.073858,-89.5059,,,3,,
43.0746,-89.506127,,,3,,
43.026104,-89.480341,,,3,,
43.0261287,-89.4813852,,,3,,
43.025695,-89.486355,,,3,,
43.026064,-89.48762,,,3,,
43.096739,-89.305876,,,3,,
43.0967385,-89.304661,,,3,,
43.096738,-89.303343,,,3,,
43.0899742,-89.368348,,,3,,
43.0812932,-89.4666747,,,1,,
43.0282939,-89.416211,,,3,,
43.027789,-89.41784,,,3,,
43.072375,-89.2938,,,3,,
43.071509,-89.293718,,,3,,
43.071,-89.292599,,,3,,
43.0369631,-89.4039416,,,3,,
43.0365863,-89.4041098,turning_circle,,1,,
43.0852763,-89.3703974,,,3,,
43.0865211,-89.3686205,,,3,,
43.0567269,-89.4611176,,,4,,
43.056241,-89.462929,,,3,,
43.0664158,-89.4024664,,,3,,
43.0664029,-89.404058,,,4,,
43.0663969,-89.4050817,,,3,,
43.0533431,-89.2864064,turning_circle,,1,,
43.0456817,-89.3896325,,,3,,
43.0457142,-89.3899385,,,3,,
43.0457305,-89.3905883,,,4,,
43.045746,-89.3917859,,,4,,
43.0457631,-89.3931005,,,3,,
43.152929,-89.378415,,,3,,
43.0975674,-89.348387,,,1,,
43.0968728,-89.3484263,,,4,,
43.0951661,-89.3484956,,,4,,
43.0934245,-89.3485183,,,4,,
43.0839426,-89.4335819,,,3,,
43.0862005,-89.4336278,,,3,,
43.0862877,-89.433627,crossing,,3,,
43.0901946,-89.4336633,,,3,,
43.0874264,-89.4422474,,,3,,
43.0830067,-89.451855,,,3,,
43.0804706,-89.464978,,,3,,
43.080514,-89.465368,,,3,,
43.080655,-89.466669,,,3,,
43.082124,-89.470614,,,3,,
43.082684,-89.470818,,,3,,
43.08483,-89.473264,,,4,,
43.086576,-89.473654,,,4,,
43.0870605,-89.4744606,,,3,,
43.087702,-89.475868,,,4,,
43.088359,-89.4772,,,4,,
43.039342,-89.388417,,,3,,
43.0393477,-89.386826,,,4,,
43.03926,-89.386482,,,3,,
43.1147015,-89.3262868,,,1,,
43.078225,-89.371476,,,4,,
43.0819932,-89.3661185,traffic_signals,,4,,
43.084506,-89.362548,traffic_signals,,4,,
43.085766,-89.360766,,,4,,
43.0872,-89.359216,traffic_signals,,3,,
43.087594,-89.358795,,,3,,
43.0303036,-89.4834744,,,4,,
43.0299468,-89.4843274,,,4,,
43.0299233,-89.4856578,,,3,,
43.0299311,-89.487428,,,4,,
43.0713098,-89.4452931,,,4,,
43.071641,-89.4455822,,,3,,
43.0726526,-89.4454024,,,3,,
43.074029,-89.445288,,,4,,
43.139717,-89.40281,,,3,,
43.0888077,-89.3732187,,,3,,
43.090038,-89.373212,,,3,,
43.141677,-89.302494,,,3,,
43.141258,-89.302698,,,3,,
43.140981,-89.302529,,,3,,
43.140795,-89.302386,,,3,,
43.140638,-89.302239,,,3,,
43.0257,-89.521623,,,3,,
43.138815,-89.402229,,,3,,
43.138666,-89.399449,,,3,,
43.111572,-89.3638051,,,3,,
43.111371,-89.3614727,,,3,,
43.1111766,-89.3592164,,,3,,
43.110818,-89.353575,,,1,,
43.047262,-89.453683,,,3,,
43.120512,-89.291222,,,3,,
43.120645,-89.292369,,,3,,
43.119636,-89.29395,,,3,,
43.119113,-89.292924,,,3,,
43.081428,-89.274155,,,3,,
43.0803,-89.273998,,,3,,
43.079535,-89.273425,,,3,,
43.0987872,-89.3016038,,,3,,
43.099725,-89.301591,,,3,,
43.100661,-89.301575,,,4,,
43.101539,-89.301566,,,3,,
43.103897,-89.301218,,,3,,
43.0766356,-89.3962683,turning_circle,,1,,
43.041099,-89.502461,,,3,,
43.041046,-89.501886,,,3,,
43.0447548,-89.3656962,,,3,,
43.0539905,-89.3921676,,,4,,
43.05294,-89.392184,,,4,,
43.0519108,-89.3922211,,,4,,
43.050855,-89.392237,,,3,,
43.056896,-89.391732,,,3,,
43.0560608,-89.3917416,,,3,,
43.030643,-89.402879,,,4,,
43.0309038,-89.4124961,,,4,,
43.0309294,-89.414664,,,4,,
43.1413435,-89.3665037,turning_circle,,1,,
43.1432225,-89.3667876,,,3,,
43.0650706,-89.5053285,,,3,,
43.0646752,-89.5058566,,,3,,
43.064506,-89.50609,,,3,,
43.064033,-89.5067429,,,3,,
43.0639317,-89.5071258,,,3,,
43.0639157,-89.5077152,stop,,4,,
43.0639103,-89.5085059,,,3,,
43.0639049,-89.5089921,,,3,,
43.063899,-89.510815,,,3,,
43.0641208,-89.5121017,,,3,,
43.0641339,-89.5125822,,,3,,
43.0640812,-89.5174073,stop,,5,,
43.063865,-89.519559,,,4,,
43.063435,-89.520012,,,3,,
43.062948,-89.520161,,,3,,
43.0629172,-89.5201595,,,3,,
43.0626652,-89.5201663,,,3,,
43.060592,-89.5198501,,,4,,
43.033604,-89.449954,,,3,,
43.0331905,-89.4499596,,,3,,
43.0322178,-89.449944,,,3,,
43.014127,-89.505343,,,3,,
43.013218,-89.50863,,,3,,
43.084116,-89.513344,,,3,,
43.084035,-89.515031,,,3,,
43.041227,-89.501068,,,3,,
43.0414549,-89.5015876,,,3,,
43.017786,-89.5116123,,,3,,
43.0180234,-89.5109341,,,1,,
43.1653073,-89.2772025,,,3,,
43.025136,-89.505463,,,3,,
43.0250656,-89.5061797,turning_circle,,1,,
43.005282,-89.504525,,,3,,
43.005308,-89.50678,,,3,,
43.021863,-89.496172,,,3,,
43.021418,-89.495481,,,4,,
43.020257,-89.494462,,,3,,
43.0193739,-89.4944763,,,3,,
43.027607,-89.378875,,,3,,
43.029763,-89.377495,,,3,,
43.029935,-89.376618,,,3,,
43.0125915,-89.4988882,,,4,,
43.0125769,-89.496856,,,4,,
43.012106,-89.49456,,,3,,
43.0103005,-89.4895917,,,3,,
43.070239,-89.421049,,,3,,
43.070409,-89.421306,,,3,,
43.071182,-89.421169,,,4,,
43.071986,-89.421376,,,4,,
43.050005,-89.516225,,,1,,
43.116779,-89.367207,,,3,,
43.064628,-89.520442,,,3,,
43.0654192,-89.520489,,,3,,
43.033648,-89.448582,,,3,,
43.0328249,-89.4485745,,,3,,
43.032205,-89.448571,,,3,,
43.0288464,-89.4491303,,,1,,
43.028427,-89.4491591,,,3,,
43.0909019,-89.3258256,,,3,,
43.0910208,-89.3242478,,,3,,
43.091053,-89.3232233,,,3,,
43.0910684,-89.3219167,,,3,,
43.0910828,-89.3208118,,,3,,
43.0910996,-89.3194466,,,3,,
43.091105,-89.3185137,,,3,,
43.0888761,-89.3570264,turning_circle,,1,,
43.088727,-89.356635,,,3,,
43.088156,-89.355606,,,4,,
43.08683,-89.353873,,,3,,
43.0724187,-89.4447877,,,1,,
43.132329,-89.314379,,,3,,
43.1323421,-89.3128555,turning_circle,,1,,
43.118597,-89.295947,,,3,,
43.088136,-89.37414,,,3,,
43.0885433,-89.3735813,,,3,,
43.089173,-89.372085,,,3,,
43.089905,-89.371043,,,3,,
43.090409,-89.370356,,,3,,
43.039015,-89.386044,,,3,,
43.03936,-89.384834,,,3,,
43.045343,-89.358376,,,3,,
43.045048,-89.358387,,,3,,
43.04437,-89.358404,,,3,,
43.086565,-89.479227,,,3,,
43.087039,-89.480175,,,1,,
43.07964,-89.50348,,,3,,
43.058379,-89.323221,,,3,,
43.05722,-89.323138,,,3,,
43.062017,-89.323426,,,3,,
43.0606581,-89.323312,,,3,,
43.0592423,-89.3231932,,,4,,
43.058382,-89.323121,,,3,,
43.107327,-89.257847,,,3,,
43.1062518,-89.3306142,,,5,,
43.107282,-89.330601,,,3,,
43.106912,-89.32817,,,3,,
43.1070103,-89.335479,,,3,,
43.1069805,-89.3306678,,,4,,
43.1066549,-89.3266904,motorway_junction,1B,3,,
43.110584,-89.319472,,,5,,
43.1109446,-89.3184157,,,4,,
43.1110444,-89.3181813,,,5,,
43.111199,-89.3163755,,,3,,
43.1084178,-89.3147004,stop,,4,,
43.107298,-89.314582,,,3,,
43.106725,-89.310031,,,3,,
43.106679,-89.306101,,,3,,
43.106677,-89.304834,,,3,,
43.106682,-89.303573,,,3,,
43.106695,-89.302349,,,3,,
43.1068235,-89.362877,,,3,,
43.1068243,-89.3611249,,,3,,
43.1068277,-89.357811,,,3,,
43.1068303,-89.3561902,,,3,,
43.1068409,-89.3553828,,,4,,
43.1068399,-89.3546132,traffic_signals,,4,,
43.1068257,-89.352488,,,3,,
43.1067864,-89.3512456,,,4,,
43.106814,-89.350159,,,3,,
43.1068103,-89.349103,,,4,,
43.1068244,-89.3474689,,,4,,
43.106799,-89.346408,,,4,,
43.1067896,-89.3453604,,,4,,
43.106775,-89.344143,,,3,,
43.1067638,-89.3434457,,,3,,
43.1067806,-89.3428865,,,4,,
43.106735,-89.341232,,,4,,
43.1068397,-89.3198929,turning_circle,,1,,
43.132578,-89.380082,,,3,,
43.031007,-89.355791,,,3,,
43.0306258,-89.3571872,,,3,,
43.027444,-89.359446,,,3,,
43.0560543,-89.3886425,,,3,,
43.055195,-89.388691,,,3,,
43.028947,-89.465609,,,3,,
43.0756574,-89.4158583,,,3,,
43.136394,-89.3534998,,,3,,
43.136113,-89.353493,,,3,,
43.135665,-89.353488,,,4,,
43.064762,-89.507826,,,4,,
43.064611,-89.508447,,,1,,
43.132642,-89.287776,,,4,,
43.133806,-89.287834,,,4,,
43.135828,-89.287884,,,3,,
43.1387503,-89.2894543,,,4,,
43.05745,-89.438712,,,3,,
43.0574388,-89.4418899,,,4,,
43.0574325,-89.4436732,,,4,,
43.0574256,-89.4456143,,,3,,
43.042029,-89.488511,,,4,,
43.0409058,-89.4916366,,,3,,
43.040894,-89.492837,stop,,3,,
43.0415437,-89.384206,,,3,,
43.0415156,-89.3824487,turning_circle,,1,,
43.1403673,-89.3148889,turning_circle,,1,,
43.139634,-89.314459,,,4,,
43.138571,-89.312996,,,4,,
43.137478,-89.31256,,,3,,
43.136983,-89.311299,,,3,,
43.131198,-89.37574,,,3,,
43.118213,-89.297796,,,4,,
43.1183493,-89.2971539,turning_circle,,1,,
43.137913,-89.39956,,,4,,
43.137677,-89.397827,,,3,,
43.070132,-89.493748,,,4,,
43.070776,-89.494559,,,3,,
43.071427,-89.495384,,,3,,
43.0720648,-89.4961933,,,3,,
43.0726235,-89.4970087,,,3,,
43.072828,-89.49797,,,3,,
43.072843,-89.499153,,,3,,
43.10522,-89.340372,,,3,,
43.104685,-89.339549,,,3,,
43.104636,-89.337805,,,3,,
43.128276,-89.308579,,,3,,
43.129104,-89.307375,,,3,,
43.130003,-89.306082,,,3,,
43.133574,-89.301287,,,3,,
43.124582,-89.313806,,,3,,
43.1267162,-89.3107125,,,3,,
43.1044601,-89.3412703,,,1,,
43.0575992,-89.4960722,,,3,,
43.056672,-89.492579,,,4,,
43.056332,-89.491437,,,3,,
43.0315608,-89.3765769,,,3,,
43.030741,-89.376597,,,3,,
43.02921,-89.376051,,,3,,
43.092803,-89.300976,,,3,,
43.09293,-89.297879,,,4,,
43.092765,-89.296055,,,3,,
43.092552,-89.295531,,,3,,
43.092132,-89.293316,,,3,,
43.0921475,-89.2922837,,,3,,
43.092162,-89.291073,,,4,,
43.056483,-89.247072,,,3,,
43.059978,-89.241858,,,3,,
43.066688,-89.508494,,,4,,
43.066601,-89.507506,,,1,,
43.108168,-89.296357,,,3,,
43.108478,-89.292501,,,3,,
43.0779908,-89.3907247,,,4,,
43.0767343,-89.3925097,,,4,,
43.0759177,-89.3936764,,,3,,
43.0757829,-89.3953438,,,4,,
43.0813774,-89.5462801,,,3,,
43.0902093,-89.4911223,,,4,,
43.159224,-89.403875,,,3,,
43.0590718,-89.4489937,,,3,,
43.0544603,-89.4497845,,,3,,
43.0534788,-89.4497962,,,3,,
43.0261388,-89.4900626,,,4,,
43.026146,-89.491266,,,4,,
43.026195,-89.492346,,,3,,
43.0263602,-89.493572,,,3,,
43.0265569,-89.4947219,,,3,,
43.026847,-89.495848,,,3,,
43.027607,-89.498286,,,4,,
43.027989,-89.500352,,,4,,
43.0282887,-89.5030431,,,4,,
43.065439,-89.46802,,,3,,
43.064484,-89.469571,,,3,,
43.063488,-89.470587,,,4,,
43.062565,-89.471273,,,3,,
43.075949,-89.27763,,,3,,
43.0764821,-89.2784661,turning_circle,,1,,
43.079818,-89.310008,,,1,,
43.075485,-89.309622,,,3,,
43.073573,-89.308678,,,3,,
43.071343,-89.309997,,,3,,
43.062277,-89.310193,,,6,,
43.0623144,-89.308558,,,6,,
43.058643,-89.308822,,,3,,
43.075707,-89.275118,,,3,,
43.0757019,-89.276403,,,4,,
43.059695,-89.249629,,,3,,
43.075181,-89.316118,,,3,,
43.074684,-89.314123,,,3,,
43.051922,-89.4510459,,,4,,
43.051947,-89.453641,,,3,,
43.115732,-89.366099,,,3,,
43.116409,-89.366979,,,3,,
43.117735,-89.367794,,,3,,
43.121647,-89.370137,,,3,,
43.122326,-89.370793,,,3,,
43.1229415,-89.3714778,,,3,,
43.0731967,-89.3842104,traffic_signals,,3,,
43.070502,-89.3842742,traffic_signals,,5,,
43.032816,-89.35823,,,3,,
43.0321968,-89.358227,,,3,,
43.031682,-89.358001,,,4,,
43.075916,-89.318704,,,3,,
43.075172,-89.317756,,,4,,
43.074586,-89.317008,,,3,,
43.074028,-89.316197,,,3,,
43.073905,-89.315211,,,3,,
43.0738,-89.314131,,,4,,
43.0735725,-89.3117922,,,4,,
43.0734197,-89.3099241,traffic_signals,,5,,
43.072527,-89.437399,,,3,,
43.0725472,-89.4388363,,,4,,
43.0713177,-89.4463504,,,3,,
43.072295,-89.4337838,,,4,,
43.048059,-89.507249,,,3,,
43.0220553,-89.485055,,,4,,
43.0218474,-89.4846101,turning_circle,,1,,
43.057279,-89.3978012,,,3,,
43.154973,-89.381513,,,3,,
43.154635,-89.3805316,turning_circle,,1,,
43.066652,-89.408986,,,3,,
43.0654603,-89.4109859,,,4,,
43.0643396,-89.4126884,,,4,,
43.0634913,-89.4139658,,,4,,
43.062707,-89.4151547,,,4,,
43.0619237,-89.4163412,,,4,,
43.0611392,-89.4175087,,,4,,
43.0711938,-89.2847742,turning_circle,,1,,
43.030641,-89.475112,,,3,,
43.027698,-89.474019,,,3,,
43.0916517,-89.315102,turning_circle,,1,,
43.050962,-89.51569,,,1,,
43.057469,-89.317141,,,3,,
43.056608,-89.317104,,,3,,
43.056616,-89.316056,,,3,,
43.133391,-89.307847,,,3,,
43.133217,-89.303984,,,3,,
43.032233,-89.45287,,,3,,
43.013087,-89.50489,,,3,,
43.015031,-89.50543,,,3,,
43.132859,-89.355349,,,3,,
43.133007,-89.355352,,,3,,
43.133538,-89.355363,,,3,,
43.134682,-89.3553773,,,3,,
43.136441,-89.3553473,,,3,,
43.1431418,-89.3550991,,,3,,
43.144799,-89.35497,,,3,,
43.147035,-89.354628,,,3,,
43.1034209,-89.3581401,,,4,,
43.1186904,-89.3549719,,,3,,
43.1239722,-89.3550206,,,3,,
43.1267565,-89.3550961,,,3,,
43.1279032,-89.3558435,traffic_signals,,4,,
43.0666513,-89.4463868,turning_circle,,1,,
43.0659089,-89.4463927,,,3,,
43.0655138,-89.4462457,,,3,,
43.022038,-89.490133,,,3,,
43.021731,-89.49269,,,4,,
43.019328,-89.49325,,,3,,
43.0795046,-89.3696989,traffic_signals,,4,,
43.0788356,-89.3688208,,,4,,
43.0456445,-89.5669089,,,3,,
43.089584,-89.4859986,,,3,,
43.116286,-89.289216,,,3,,
43.115494,-89.292241,,,3,,
43.0410106,-89.43077,,,3,,
43.0971982,-89.3511009,,,4,,
43.0239359,-89.4992783,turning_circle,,1,,
43.05737,-89.381027,,,3,,
43.055959,-89.38104,,,3,,
43.131179,-89.363486,,,3,,
43.1311038,-89.359482,,,4,,
43.1310497,-89.3566028,,,3,,
43.131039,-89.356035,,,1,,
43.036347,-89.461062,,,3,,
43.036375,-89.4626957,,,3,,
43.082527,-89.298669,,,3,,
43.081805,-89.299282,,,3,,
43.070182,-89.4659803,turning_circle,,1,,
43.087129,-89.48376,,,3,,
43.0876865,-89.4843984,turning_circle,,1,,
43.071683,-89.518868,,,3,,
43.0725825,-89.5181465,turning_circle,,1,,
43.0578151,-89.4014785,,,4,,
43.057381,-89.402486,,,4,,
43.100243,-89.288774,,,3,,
43.0997208,-89.2872813,turning_circle,,1,,
43.0425042,-89.4873888,turning_circle,,1,,
43.042627,-89.487825,,,3,,
43.040872,-89.356756,,,3,,
43.082291,-89.26829,,,3,,
43.134951,-89.368199,,,3,,
43.1360172,-89.368155,,,3,,
43.138691,-89.368049,,,3,,
43.139091,-89.368031,,,3,,
43.139795,-89.367924,,,3,,
43.137791,-89.303123,,,3,,
43.136226,-89.303157,,,3,,
43.135775,-89.302594,,,3,,
43.135438,-89.302155,,,3,,
43.035694,-89.464056,,,3,,
43.034775,-89.464174,,,4,,
43.033083,-89.465546,,,3,,
43.028951,-89.46653,,,3,,
43.012816,-89.507892,,,3,,
43.0125265,-89.5082077,turning_circle,,1,,
43.0800698,-89.4724986,traffic_signals,,4,,
43.0056074,-89.5142207,,,4,,
43.0052206,-89.5126658,,,3,,
43.1439029,-89.3878117,,,3,,
43.1438885,-89.3864671,,,3,,
43.039066,-89.461085,,,3,,
43.037931,-89.461083,,,3,,
43.037138,-89.461071,,,3,,
43.035521,-89.461107,,,4,,
43.034643,-89.461338,,,3,,
43.032767,-89.461622,,,3,,
43.0318599,-89.4616133,,,3,,
43.100319,-89.291792,,,3,,
43.0998638,-89.2919553,turning_circle,,1,,
43.124086,-89.363626,,,3,,
43.1240592,-89.361601,,,4,,
43.1240315,-89.3595069,,,4,,
43.093554,-89.331796,,,2,,
43.0923254,-89.3290412,,,3,,
43.091876,-89.328006,,,3,,
43.0902077,-89.3242215,,,5,,
43.157229,-89.37256,,,3,,
43.158481,-89.369998,,,3,,
43.103321,-89.31071,,,3,,
43.009907,-89.510619,,,4,,
43.0090339,-89.5106401,,,3,,
43.069212,-89.516113,,,4,,
43.069297,-89.5167526,turning_circle,,1,,
43.022518,-89.505484,,,4,,
43.022501,-89.504297,,,3,,
43.022213,-89.502902,,,3,,
43.0971892,-89.2957751,,,3,,
43.097221,-89.292114,,,3,,
43.0869147,-89.3691381,,,4,,
43.0875621,-89.3699852,,,4,,
43.088229,-89.3708333,,,4,,
43.0888724,-89.3716959,,,4,,
43.089409,-89.372394,,,3,,
43.090716,-89.374174,,,3,,
43.0390831,-89.4640221,,,3,,
43.0402,-89.463442,,,3,,
43.040954,-89.465243,,,4,,
43.04098,-89.46923,,,3,,
43.040989,-89.471622,,,3,,
43.040992,-89.473447,,,3,,
43.051342,-89.514898,,,3,,
43.095037,-89.339241,,,4,,
43.0439073,-89.4528285,,,3,,
43.0433656,-89.4528202,,,3,,
43.0416311,-89.4528102,,,3,,
43.078738,-89.5462929,,,3,,
43.077138,-89.54335,,,3,,
43.0747954,-89.5418108,,,3,,
43.0298494,-89.3789405,turning_circle,,1,,
43.139703,-89.370728,,,3,,
43.1402352,-89.3631531,,,4,,
43.140206,-89.3619382,turning_circle,,1,,
43.140279,-89.372398,,,3,,
43.0649914,-89.4134736,,,4,,
43.0633457,-89.4124014,,,3,,
43.0631253,-89.4123982,,,4,,
43.030816,-89.502069,,,3,,
43.031432,-89.502533,,,1,,
43.030038,-89.446069,,,3,,
43.0300458,-89.4467465,,,4,,
43.038144,-89.489787,,,3,,
43.036739,-89.489831,,,3,,
43.032649,-89.402668,,,3,,
43.106452,-89.302329,,,3,,
43.108647,-89.302286,,,3,,
43.037162,-89.4618551,turning_circle,,1,,
43.0527223,-89.451043,,,4,,
43.003977,-89.5142625,,,4,,
43.0031488,-89.5142849,,,4,,
43.084758,-89.3794393,turning_circle,,1,,
43.0851359,-89.3789007,,,3,,
43.0857962,-89.3779598,,,3,,
43.1177342,-89.3671798,,,4,,
43.1177294,-89.3637469,,,3,,
43.020668,-89.4973271,turning_circle,,1,,
43.1542358,-89.37933,turning_circle,,1,,
43.0733707,-89.4096009,,,3,,
43.072997,-89.409598,,,3,,
43.068817,-89.295094,,,3,,
43.0749199,-89.3770788,turning_circle,,1,,
43.048446,-89.302998,,,4,,
43.074454,-89.4787415,,,3,,
43.0746484,-89.4792958,turning_circle,,1,,
43.033877,-89.367269,,,3,,
43.032316,-89.367628,,,4,,
43.031009,-89.367677,stop,,4,,
43.078134,-89.311793,,,3,,
43.075458,-89.311787,,,4,,
43.071302,-89.311808,,,4,,
43.069952,-89.311803,,,3,,
43.066345,-89.311979,,,4,,
43.06401,-89.311996,,,4,,
43.06225,-89.311676,,,4,,
43.060991,-89.311618,,,3,,
43.05859,-89.311505,,,3,,
43.103348,-89.362941,,,3,,
43.105071,-89.362892,,,3,,
43.0058077,-89.4948397,,,3,,
43.0704233,-89.3176216,,,3,,
43.0701848,-89.317282,,,3,,
43.083841,-89.289748,,,4,,
43.081606,-89.288487,,,4,,
43.078877,-89.288436,,,3,,
43.091073,-89.293714,,,3,,
43.089409,-89.294816,,,3,,
43.088591,-89.294252,,,3,,
43.120617,-89.337257,,,3,,
43.1202426,-89.3337012,traffic_signals,,3,,
43.1201559,-89.330435,traffic_signals,,4,,
43.120133,-89.3278172,,,3,,
43.121053,-89.32504,traffic_signals,,4,,
43.0747506,-89.5453982,,,3,,
43.0747856,-89.5435771,,,3,,
