edge_id,hour,accidents,mean_speed,mean_travel_time,mean_length,highway
53283657_258487848_0,2022-08-10 14:00:00,1,88.5137,44.367301559756925,1090.86500557496,motorway_link
53283657_258487848_0,2022-09-09 17:00:00,1,88.5137,44.367301559756925,1090.86500557496,motorway_link
53283657_258487848_0,2022-09-24 01:00:00,1,88.5137,44.367301559756925,1090.86500557496,motorway_link
53283657_258487848_0,2022-11-07 12:00:00,1,88.5137,44.367301559756925,1090.86500557496,motorway_link
53283657_258487848_0,2022-11-15 07:00:00,1,88.5137,44.367301559756925,1090.86500557496,motorway_link
53283657_258487848_0,2022-11-27 13:00:00,1,88.5137,44.367301559756925,1090.86500557496,motorway_link
53283657_258487848_0,2022-12-31 17:00:00,1,88.5137,44.367301559756925,1090.86500557496,motorway_link
53284796_53550314_0,2022-01-21 13:00:00,1,112.6538,91.16418139586784,2852.7754050371714,motorway
53284796_53550314_0,2022-04-03 21:00:00,1,112.6538,91.16418139586784,2852.7754050371714,motorway
53284796_53550314_0,2022-05-02 14:00:00,1,112.6538,91.16418139586784,2852.7754050371714,motorway
53284796_53550314_0,2022-05-25 18:00:00,1,112.6538,91.16418139586784,2852.7754050371714,motorway
53284796_53550314_0,2022-07-03 14:00:00,1,112.6538,91.16418139586784,2852.7754050371714,motorway
53284796_53550314_0,2022-07-23 18:00:00,1,112.6538,91.16418139586784,2852.7754050371714,motorway
53284796_53550314_0,2022-10-29 15:00:00,1,112.6538,91.16418139586784,2852.7754050371714,motorway
53284796_53550314_0,2022-11-29 06:00:00,1,112.6538,91.16418139586784,2852.7754050371714,motorway
53284796_53550314_0,2022-12-03 19:00:00,1,112.6538,91.16418139586784,2852.7754050371714,motorway
53284796_53550314_0,2022-12-09 10:00:00,1,112.6538,91.16418139586784,2852.7754050371714,motorway
53284796_53550314_0,2022-12-24 11:00:00,1,112.6538,91.16418139586784,2852.7754050371714,motorway
53284796_53550314_0,2022-12-31 18:00:00,1,112.6538,91.16418139586784,2852.7754050371714,motorway
53284847_454704964_0,2022-04-26 14:00:00,1,112.6538,5.402673636105836,169.0643653519832,motorway
53284847_53284796_0,2022-02-27 02:00:00,1,112.6538,42.67203962139986,1335.3242825281266,motorway
53285204_53278607_0,2022-12-22 12:00:00,1,88.5137,12.836839791313444,315.6211628434391,motorway_link
53285204_53279239_0,2022-01-30 01:00:00,1,88.5137,25.380485434455316,624.0335204443743,motorway_link
53285204_53279239_0,2022-06-15 16:00:00,1,88.5137,25.380485434455316,624.0335204443743,motorway_link
53285204_53279239_0,2022-07-19 15:00:00,1,88.5137,25.380485434455316,624.0335204443743,motorway_link
53287745_3298800297_0,2022-09-16 19:00:00,1,88.5137,1.734376058251355,42.643345029789714,motorway_link
53287747_53297947_0,2022-01-14 15:00:00,1,51.91636569037656,6.982251243554017,100.6925302506769,secondary
53287747_53297947_0,2022-07-06 06:00:00,1,51.91636569037656,6.982251243554017,100.6925302506769,secondary
53287778_53525162_0,2022-04-04 19:00:00,1,56.3269,12.48242582217108,195.30454195634672,primary
53287778_53525162_0,2022-07-22 19:00:00,1,56.3269,12.48242582217108,195.30454195634672,primary
53288761_53631879_0,2022-05-16 11:00:00,1,112.6538,33.40220892936686,1045.2460456353078,motorway
53288761_53631879_0,2022-06-13 15:00:00,1,112.6538,33.40220892936686,1045.2460456353078,motorway
53288761_53631879_0,2022-12-23 07:00:00,1,112.6538,33.40220892936686,1045.2460456353078,motorway
53288761_53631879_0,2022-12-23 15:00:00,1,112.6538,33.40220892936686,1045.2460456353078,motorway
53288831_53445326_0,2022-10-04 14:00:00,1,56.3269,17.009075200984206,266.1301327606437,primary
53288831_53445326_0,2022-10-12 09:00:00,1,56.3269,17.009075200984206,266.1301327606437,primary
53290356_3402060753_0,2022-01-02 21:00:00,1,88.5137,43.08925661805027,1059.4415370869767,motorway
53290356_3402060753_0,2022-02-03 19:00:00,1,88.5137,43.08925661805027,1059.4415370869767,motorway
53290356_3402060753_0,2022-03-31 06:00:00,1,88.5137,43.08925661805027,1059.4415370869767,motorway
53290356_3402060753_0,2022-05-24 07:00:00,1,88.5137,43.08925661805027,1059.4415370869767,motorway
